"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2001","2001",10294,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2002","2002",10176,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2003","2003",10152,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2004","2004",10169,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2005","2005",10133,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2006","2006",16267,"E; B","Estimated value; Break"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2007","2007",16312,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2008","2008",16378,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2009","2009",16464,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2010","2010",16555,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2011","2011",16634,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2012","2012",16706,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2013","2013",16770,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2014","2014",16836,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2015","2015",16913,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2016","2016",17007,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2017","2017",17111,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2018","2018",17211,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NLD","Netherlands","2019","2019",17320,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2000","2000",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2001","2001",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2002","2002",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2003","2003",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2004","2004",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2005","2005",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2006","2006",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2007","2007",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2008","2008",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2009","2009",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2018","2018",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NZL","New Zealand","2020","2020",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2000","2000",3873.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2001","2001",3916.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2002","2002",3989.5,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2003","2003",4061.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2004","2004",4114.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2005","2005",4161,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2006","2006",4209.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2007","2007",4245.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2008","2008",4280.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2009","2009",4332.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2010","2010",4373.9,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2011","2011",4399.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2012","2012",4425.9,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2013","2013",4475.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2014","2014",4554.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2015","2015",4647.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2016","2016",4747.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2017","2017",4831,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2018","2018",4886.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2019","2019",5042,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NZL","New Zealand","2020","2020",5110,"E","Estimated value"
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2000","2000",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2001","2001",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2002","2002",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2003","2003",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2004","2004",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2005","2005",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2006","2006",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2007","2007",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2008","2008",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2009","2009",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2010","2010",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2011","2011",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2012","2012",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2013","2013",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2014","2014",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2015","2015",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2016","2016",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2017","2017",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2018","2018",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","NOR","Norway","2020","2020",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2000","2000",4491,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2001","2001",4514,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2002","2002",4538,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2003","2003",4565,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2004","2004",4592,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2005","2005",4623,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2006","2006",4661,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2007","2007",4709,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2008","2008",4768,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2009","2009",4829,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2010","2010",4889,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2011","2011",4953,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2012","2012",5019,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2013","2013",5080,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2014","2014",5137,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2015","2015",5190,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2016","2016",5236.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2017","2017",5277,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2018","2018",5312,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2019","2019",5348,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","NOR","Norway","2020","2020",5379,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2005","2005",97.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2006","2006",99.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2007","2007",98.1,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2008","2008",97.8,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2009","2009",97.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2010","2010",97.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2011","2011",96.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2012","2012",91,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2013","2013",91.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2014","2014",91.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2015","2015",91,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2016","2016",91.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2017","2017",92.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2018","2018",92.9,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2019","2019",93.4,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","POL","Poland","2020","2020",93.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2005","2005",37855,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2006","2006",37853,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2007","2007",37398,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2008","2008",37288,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2009","2009",37239,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2010","2010",37231,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2011","2011",37242,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2012","2012",35054,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2013","2013",35254.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2014","2014",35122.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2015","2015",34985.5,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2016","2016",35154.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2017","2017",35492.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2018","2018",35532.5,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2019","2019",35776.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","POL","Poland","2020","2020",35803,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2000","2000",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2001","2001",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2002","2002",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2003","2003",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2004","2004",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2005","2005",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2006","2006",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2007","2007",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2008","2008",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2009","2009",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2014","2014",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2015","2015",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2016","2016",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2017","2017",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2018","2018",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","PRT","Portugal","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2000","2000",10330.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2001","2001",10394.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2002","2002",10444.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2003","2003",10473.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2004","2004",10494.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2005","2005",10512,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2006","2006",10532.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2007","2007",10553.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2008","2008",10563,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2009","2009",10573.5,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2010","2010",10572.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2011","2011",10542.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2012","2012",10487.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2013","2013",10427.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2014","2014",10374.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2015","2015",10341.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2016","2016",10309.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2017","2017",10291,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2018","2018",10276.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","PRT","Portugal","2019","2019",10295.9,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2000","2000",98.8,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2001","2001",97.9,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2002","2002",97.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2003","2003",96.9,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2004","2004",95.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2005","2005",97.6,"B","Break"
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2006","2006",96.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2007","2007",95.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2008","2008",95.4,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2009","2009",95.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2010","2010",94.8,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2011","2011",95.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2012","2012",95,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2013","2013",94.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2014","2014",94.2,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2015","2015",93.8,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2016","2016",94.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2017","2017",94.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2018","2018",94.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2019","2019",94.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SVK","Slovak Republic","2020","2020",94.6,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2000","2000",5341,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2001","2001",5269,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2002","2002",5231,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2003","2003",5213,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2004","2004",5143,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2005","2005",5217,"B","Break"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2006","2006",5176,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2007","2007",5156,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2008","2008",5163,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2009","2009",5164,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2010","2010",5152.3,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2011","2011",5146,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2012","2012",5137.7,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2013","2013",5120.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2014","2014",5108.2,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2015","2015",5090.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2016","2016",5145.4,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2017","2017",5149.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2018","2018",5151.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2019","2019",5162.8,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2020","2020",5165.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2001","2001",98.9,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2003","2003",99.5,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2006","2006",98.3,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2011","2011",99,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2014","2014",99.1,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2017","2017",99,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2018","2018",100,"B","Break"
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2019","2019",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","ESP","Spain","2020","2020",100,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","ESP","Spain","2018","2018",46658.4,"B","Break"
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","ESP","Spain","2019","2019",46937.1,,
"COVGCPHA","Pharmaceutical goods","EFFPEREF","Thousands of persons","ESP","Spain","2020","2020",47332.6,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2000","2000",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2001","2001",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2002","2002",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2003","2003",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2004","2004",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2005","2005",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2006","2006",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2007","2007",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2008","2008",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2009","2009",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2010","2010",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2011","2011",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2012","2012",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2013","2013",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2014","2014",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2015","2015",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2016","2016",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2017","2017",100,,
"COVGCPHA","Pharmaceutical goods","TOTPOPTX","% of total population","SWE","Sweden","2018","2018",100,,
